	worker_indices	worker_unique_ids	question_indices	ratings	guid	worker_group
6202	2	round1_batch0_worker3	201	0	1_0_t201	0
6203	2	round1_batch0_worker3	202	2	1_0_t202	0
6204	2	round1_batch0_worker3	203	2	1_0_t203	0
6205	2	round1_batch0_worker3	204	2	1_0_t204	0
6206	2	round1_batch0_worker3	205	0	1_0_t205	0
6207	2	round1_batch0_worker3	206	0	1_0_t206	0
6208	2	round1_batch0_worker3	207	2	1_0_t207	0
6209	2	round1_batch0_worker3	208	0	1_0_t208	0
6210	2	round1_batch0_worker3	209	2	1_0_t209	0
6211	2	round1_batch0_worker3	210	2	1_0_t210	0
6212	2	round1_batch0_worker3	211	0	1_0_t211	0
6213	2	round1_batch0_worker3	212	0	1_0_t212	0
6214	2	round1_batch0_worker3	213	2	1_0_t213	0
6215	2	round1_batch0_worker3	214	2	1_0_t214	0
6216	2	round1_batch0_worker3	215	2	1_0_t215	0
6217	2	round1_batch0_worker3	216	0	1_0_t216	0
6218	2	round1_batch0_worker3	217	2	1_0_t217	0
6219	2	round1_batch0_worker3	218	2	1_0_t218	0
6220	2	round1_batch0_worker3	219	1	1_0_t219	0
6221	2	round1_batch0_worker3	220	0	1_0_t220	0
6222	2	round1_batch0_worker3	221	0	1_0_t221	0
6223	2	round1_batch0_worker3	222	2	1_0_t222	0
6224	2	round1_batch0_worker3	223	2	1_0_t223	0
6225	2	round1_batch0_worker3	224	2	1_0_t224	0
6226	2	round1_batch0_worker3	225	0	1_0_t225	0
6227	2	round1_batch0_worker3	226	2	1_0_t226	0
6228	2	round1_batch0_worker3	227	2	1_0_t227	0
6229	2	round1_batch0_worker3	228	0	1_0_t228	0
6230	2	round1_batch0_worker3	229	2	1_0_t229	0
6231	2	round1_batch0_worker3	230	2	1_0_t230	0
6232	2	round1_batch0_worker3	231	2	1_0_t231	0
6233	2	round1_batch0_worker3	232	2	1_0_t232	0
6234	2	round1_batch0_worker3	233	0	1_0_t233	0
6235	2	round1_batch0_worker3	234	0	1_0_t234	0
6236	2	round1_batch0_worker3	235	0	1_0_t235	0
6237	2	round1_batch0_worker3	236	0	1_0_t236	0
6238	2	round1_batch0_worker3	237	2	1_0_t237	0
6239	2	round1_batch0_worker3	238	2	1_0_t238	0
6240	2	round1_batch0_worker3	239	0	1_0_t239	0
6241	2	round1_batch0_worker3	240	0	1_0_t240	0
6242	2	round1_batch0_worker3	241	0	1_0_t241	0
6243	2	round1_batch0_worker3	242	2	1_0_t242	0
6244	2	round1_batch0_worker3	243	2	1_0_t243	0
6245	2	round1_batch0_worker3	244	0	1_0_t244	0
6246	2	round1_batch0_worker3	245	2	1_0_t245	0
6247	2	round1_batch0_worker3	246	2	1_0_t246	0
6248	2	round1_batch0_worker3	247	2	1_0_t247	0
6249	2	round1_batch0_worker3	248	2	1_0_t248	0
6250	2	round1_batch0_worker3	249	0	1_0_t249	0
6251	2	round1_batch0_worker3	250	2	1_0_t250	0
6252	2	round1_batch0_worker3	251	2	1_0_t251	0
6253	2	round1_batch0_worker3	252	2	1_0_t252	0
6254	2	round1_batch0_worker3	253	2	1_0_t253	0
6255	2	round1_batch0_worker3	254	0	1_0_t254	0
6256	2	round1_batch0_worker3	255	0	1_0_t255	0
6257	2	round1_batch0_worker3	256	2	1_0_t256	0
6258	2	round1_batch0_worker3	257	2	1_0_t257	0
6259	2	round1_batch0_worker3	258	2	1_0_t258	0
6260	2	round1_batch0_worker3	259	2	1_0_t259	0
6261	2	round1_batch0_worker3	260	0	1_0_t260	0
6262	2	round1_batch0_worker3	261	2	1_0_t261	0
6263	2	round1_batch0_worker3	262	2	1_0_t262	0
6264	2	round1_batch0_worker3	263	2	1_0_t263	0
6265	2	round1_batch0_worker3	264	0	1_0_t264	0
6266	2	round1_batch0_worker3	265	0	1_0_t265	0
6267	2	round1_batch0_worker3	266	2	1_0_t266	0
6268	2	round1_batch0_worker3	267	2	1_0_t267	0
6269	2	round1_batch0_worker3	268	2	1_0_t268	0
6270	2	round1_batch0_worker3	269	2	1_0_t269	0
6271	2	round1_batch0_worker3	270	2	1_0_t270	0
6272	2	round1_batch0_worker3	271	2	1_0_t271	0
6273	2	round1_batch0_worker3	272	2	1_0_t272	0
6274	2	round1_batch0_worker3	273	2	1_0_t273	0
6275	2	round1_batch0_worker3	274	2	1_0_t274	0
6276	2	round1_batch0_worker3	275	2	1_0_t275	0
6277	2	round1_batch0_worker3	276	2	1_0_t276	0
6278	2	round1_batch0_worker3	277	2	1_0_t277	0
6279	2	round1_batch0_worker3	278	0	1_0_t278	0
6280	2	round1_batch0_worker3	279	2	1_0_t279	0
6281	2	round1_batch0_worker3	280	2	1_0_t280	0
6282	2	round1_batch0_worker3	281	0	1_0_t281	0
6283	2	round1_batch0_worker3	282	2	1_0_t282	0
6284	2	round1_batch0_worker3	283	2	1_0_t283	0
6285	2	round1_batch0_worker3	284	2	1_0_t284	0
6286	2	round1_batch0_worker3	285	2	1_0_t285	0
6287	2	round1_batch0_worker3	286	2	1_0_t286	0
6288	2	round1_batch0_worker3	287	0	1_0_t287	0
6289	2	round1_batch0_worker3	288	2	1_0_t288	0
6290	2	round1_batch0_worker3	289	2	1_0_t289	0
6291	2	round1_batch0_worker3	290	2	1_0_t290	0
6292	2	round1_batch0_worker3	291	2	1_0_t291	0
6293	2	round1_batch0_worker3	292	2	1_0_t292	0
6294	2	round1_batch0_worker3	293	2	1_0_t293	0
6295	2	round1_batch0_worker3	294	0	1_0_t294	0
6296	2	round1_batch0_worker3	295	2	1_0_t295	0
6297	2	round1_batch0_worker3	296	2	1_0_t296	0
6298	2	round1_batch0_worker3	297	0	1_0_t297	0
6299	2	round1_batch0_worker3	298	2	1_0_t298	0
6300	2	round1_batch0_worker3	299	2	1_0_t299	0
6301	2	round1_batch0_worker3	300	2	1_0_t300	0
6302	2	round1_batch0_worker3	301	2	1_0_t301	0
6303	2	round1_batch0_worker3	302	2	1_0_t302	0
6304	2	round1_batch0_worker3	303	0	1_0_t303	0
6305	2	round1_batch0_worker3	304	2	1_0_t304	0
6306	2	round1_batch0_worker3	305	2	1_0_t305	0
6307	2	round1_batch0_worker3	306	1	1_0_t306	0
6308	2	round1_batch0_worker3	307	0	1_0_t307	0
6309	2	round1_batch0_worker3	308	2	1_0_t308	0
6310	2	round1_batch0_worker3	309	2	1_0_t309	0
6311	2	round1_batch0_worker3	310	0	1_0_t310	0
6312	2	round1_batch0_worker3	311	2	1_0_t311	0
6313	2	round1_batch0_worker3	312	0	1_0_t312	0
6314	2	round1_batch0_worker3	313	2	1_0_t313	0
6315	2	round1_batch0_worker3	314	0	1_0_t314	0
6316	2	round1_batch0_worker3	315	2	1_0_t315	0
6317	2	round1_batch0_worker3	316	2	1_0_t316	0
6318	2	round1_batch0_worker3	317	2	1_0_t317	0
6319	2	round1_batch0_worker3	318	0	1_0_t318	0
6320	2	round1_batch0_worker3	319	2	1_0_t319	0
6321	2	round1_batch0_worker3	320	0	1_0_t320	0
6322	2	round1_batch0_worker3	321	2	1_0_t321	0
6323	2	round1_batch0_worker3	322	0	1_0_t322	0
6324	2	round1_batch0_worker3	323	0	1_0_t323	0
6325	2	round1_batch0_worker3	324	2	1_0_t324	0
6326	2	round1_batch0_worker3	325	2	1_0_t325	0
6327	2	round1_batch0_worker3	326	0	1_0_t326	0
6328	2	round1_batch0_worker3	327	2	1_0_t327	0
6329	2	round1_batch0_worker3	328	2	1_0_t328	0
6330	2	round1_batch0_worker3	329	0	1_0_t329	0
6331	2	round1_batch0_worker3	330	2	1_0_t330	0
6332	2	round1_batch0_worker3	331	0	1_0_t331	0
6333	2	round1_batch0_worker3	332	2	1_0_t332	0
6334	2	round1_batch0_worker3	333	2	1_0_t333	0
6335	2	round1_batch0_worker3	334	0	1_0_t334	0
6336	2	round1_batch0_worker3	335	2	1_0_t335	0
6337	2	round1_batch0_worker3	336	2	1_0_t336	0
6338	2	round1_batch0_worker3	337	0	1_0_t337	0
6339	2	round1_batch0_worker3	338	0	1_0_t338	0
6340	2	round1_batch0_worker3	339	2	1_0_t339	0
6341	2	round1_batch0_worker3	340	0	1_0_t340	0
6342	2	round1_batch0_worker3	341	0	1_0_t341	0
6343	2	round1_batch0_worker3	342	0	1_0_t342	0
6344	2	round1_batch0_worker3	343	2	1_0_t343	0
6345	2	round1_batch0_worker3	344	2	1_0_t344	0
6346	2	round1_batch0_worker3	345	0	1_0_t345	0
6347	2	round1_batch0_worker3	346	2	1_0_t346	0
6348	2	round1_batch0_worker3	347	2	1_0_t347	0
6349	2	round1_batch0_worker3	348	0	1_0_t348	0
6350	2	round1_batch0_worker3	349	2	1_0_t349	0
6351	2	round1_batch0_worker3	350	2	1_0_t350	0
6352	2	round1_batch0_worker3	351	0	1_0_t351	0
6353	2	round1_batch0_worker3	352	0	1_0_t352	0
6354	2	round1_batch0_worker3	353	0	1_0_t353	0
6355	2	round1_batch0_worker3	354	2	1_0_t354	0
6356	2	round1_batch0_worker3	355	2	1_0_t355	0
6357	2	round1_batch0_worker3	356	2	1_0_t356	0
6358	2	round1_batch0_worker3	357	1	1_0_t357	0
6359	2	round1_batch0_worker3	358	0	1_0_t358	0
6360	2	round1_batch0_worker3	359	0	1_0_t359	0
6361	2	round1_batch0_worker3	360	2	1_0_t360	0
6362	2	round1_batch0_worker3	361	2	1_0_t361	0
6363	2	round1_batch0_worker3	362	0	1_0_t362	0
6364	2	round1_batch0_worker3	363	2	1_0_t363	0
6365	2	round1_batch0_worker3	364	2	1_0_t364	0
6366	2	round1_batch0_worker3	365	2	1_0_t365	0
6367	2	round1_batch0_worker3	366	0	1_0_t366	0
6368	2	round1_batch0_worker3	367	1	1_0_t367	0
6369	2	round1_batch0_worker3	368	2	1_0_t368	0
6370	2	round1_batch0_worker3	369	2	1_0_t369	0
6371	2	round1_batch0_worker3	370	0	1_0_t370	0
6372	2	round1_batch0_worker3	371	2	1_0_t371	0
6373	2	round1_batch0_worker3	372	2	1_0_t372	0
6374	2	round1_batch0_worker3	373	2	1_0_t373	0
6375	2	round1_batch0_worker3	374	0	1_0_t374	0
6376	2	round1_batch0_worker3	375	2	1_0_t375	0
6377	2	round1_batch0_worker3	376	2	1_0_t376	0
6378	2	round1_batch0_worker3	377	2	1_0_t377	0
6379	2	round1_batch0_worker3	378	2	1_0_t378	0
6380	2	round1_batch0_worker3	379	2	1_0_t379	0
6381	2	round1_batch0_worker3	380	2	1_0_t380	0
6382	2	round1_batch0_worker3	381	2	1_0_t381	0
6383	2	round1_batch0_worker3	382	2	1_0_t382	0
6384	2	round1_batch0_worker3	383	2	1_0_t383	0
6385	2	round1_batch0_worker3	384	0	1_0_t384	0
6386	2	round1_batch0_worker3	385	0	1_0_t385	0
6387	2	round1_batch0_worker3	386	0	1_0_t386	0
6388	2	round1_batch0_worker3	387	2	1_0_t387	0
6389	2	round1_batch0_worker3	388	2	1_0_t388	0
6390	2	round1_batch0_worker3	389	0	1_0_t389	0
6391	2	round1_batch0_worker3	390	2	1_0_t390	0
6392	2	round1_batch0_worker3	391	0	1_0_t391	0
6393	2	round1_batch0_worker3	392	0	1_0_t392	0
6394	2	round1_batch0_worker3	393	2	1_0_t393	0
6395	2	round1_batch0_worker3	394	2	1_0_t394	0
6396	2	round1_batch0_worker3	395	0	1_0_t395	0
6397	2	round1_batch0_worker3	396	0	1_0_t396	0
6398	2	round1_batch0_worker3	397	2	1_0_t397	0
6399	2	round1_batch0_worker3	398	2	1_0_t398	0
6400	2	round1_batch0_worker3	399	2	1_0_t399	0
6401	2	round1_batch0_worker3	400	0	1_0_t400	0
6402	2	round1_batch0_worker3	401	2	1_0_t401	0
6403	2	round1_batch0_worker3	402	0	1_0_t402	0
6404	2	round1_batch0_worker3	403	2	1_0_t403	0
6405	2	round1_batch0_worker3	404	2	1_0_t404	0
6406	2	round1_batch0_worker3	405	2	1_0_t405	0
6407	2	round1_batch0_worker3	406	2	1_0_t406	0
6408	2	round1_batch0_worker3	407	0	1_0_t407	0
6409	2	round1_batch0_worker3	408	2	1_0_t408	0
6410	2	round1_batch0_worker3	409	2	1_0_t409	0
6411	2	round1_batch0_worker3	410	2	1_0_t410	0
6412	2	round1_batch0_worker3	411	2	1_0_t411	0
6413	2	round1_batch0_worker3	412	2	1_0_t412	0
6414	2	round1_batch0_worker3	413	2	1_0_t413	0
6415	2	round1_batch0_worker3	414	2	1_0_t414	0
6416	2	round1_batch0_worker3	415	2	1_0_t415	0
6417	2	round1_batch0_worker3	416	2	1_0_t416	0
6418	2	round1_batch0_worker3	417	2	1_0_t417	0
6419	2	round1_batch0_worker3	418	2	1_0_t418	0
6420	2	round1_batch0_worker3	419	1	1_0_t419	0
6421	2	round1_batch0_worker3	420	2	1_0_t420	0
6422	2	round1_batch0_worker3	421	2	1_0_t421	0
6423	2	round1_batch0_worker3	422	2	1_0_t422	0
6424	2	round1_batch0_worker3	423	2	1_0_t423	0
6425	2	round1_batch0_worker3	424	2	1_0_t424	0
6426	2	round1_batch0_worker3	425	2	1_0_t425	0
6427	2	round1_batch0_worker3	426	0	1_0_t426	0
6428	2	round1_batch0_worker3	427	2	1_0_t427	0
6429	2	round1_batch0_worker3	428	2	1_0_t428	0
6430	2	round1_batch0_worker3	429	2	1_0_t429	0
6431	2	round1_batch0_worker3	430	2	1_0_t430	0
6432	2	round1_batch0_worker3	431	0	1_0_t431	0
6433	2	round1_batch0_worker3	432	2	1_0_t432	0
6434	2	round1_batch0_worker3	433	2	1_0_t433	0
6435	2	round1_batch0_worker3	434	0	1_0_t434	0
6436	2	round1_batch0_worker3	435	2	1_0_t435	0
6437	2	round1_batch0_worker3	436	2	1_0_t436	0
6438	2	round1_batch0_worker3	437	2	1_0_t437	0
6439	2	round1_batch0_worker3	438	2	1_0_t438	0
6440	2	round1_batch0_worker3	439	2	1_0_t439	0
6441	2	round1_batch0_worker3	440	2	1_0_t440	0
6442	2	round1_batch0_worker3	441	2	1_0_t441	0
6443	2	round1_batch0_worker3	442	2	1_0_t442	0
6444	2	round1_batch0_worker3	443	2	1_0_t443	0
6445	2	round1_batch0_worker3	444	2	1_0_t444	0
6446	2	round1_batch0_worker3	445	2	1_0_t445	0
6447	2	round1_batch0_worker3	446	0	1_0_t446	0
6448	2	round1_batch0_worker3	447	2	1_0_t447	0
6449	2	round1_batch0_worker3	448	0	1_0_t448	0
6450	2	round1_batch0_worker3	449	2	1_0_t449	0
6451	2	round1_batch0_worker3	450	2	1_0_t450	0
6452	2	round1_batch0_worker3	451	0	1_0_t451	0
6453	2	round1_batch0_worker3	452	1	1_0_t452	0
6454	2	round1_batch0_worker3	453	2	1_0_t453	0
6455	2	round1_batch0_worker3	454	2	1_0_t454	0
6456	2	round1_batch0_worker3	455	0	1_0_t455	0
6457	2	round1_batch0_worker3	456	2	1_0_t456	0
6458	2	round1_batch0_worker3	457	2	1_0_t457	0
6459	2	round1_batch0_worker3	458	2	1_0_t458	0
6460	2	round1_batch0_worker3	459	2	1_0_t459	0
6461	2	round1_batch0_worker3	460	2	1_0_t460	0
6462	2	round1_batch0_worker3	461	2	1_0_t461	0
6463	2	round1_batch0_worker3	462	2	1_0_t462	0
6464	2	round1_batch0_worker3	463	0	1_0_t463	0
6465	2	round1_batch0_worker3	464	0	1_0_t464	0
6466	2	round1_batch0_worker3	465	2	1_0_t465	0
6467	2	round1_batch0_worker3	466	2	1_0_t466	0
6468	2	round1_batch0_worker3	467	0	1_0_t467	0
6469	2	round1_batch0_worker3	468	2	1_0_t468	0
6470	2	round1_batch0_worker3	469	0	1_0_t469	0
6471	2	round1_batch0_worker3	470	2	1_0_t470	0
6472	2	round1_batch0_worker3	471	2	1_0_t471	0
6473	2	round1_batch0_worker3	472	2	1_0_t472	0
6474	2	round1_batch0_worker3	473	0	1_0_t473	0
6475	2	round1_batch0_worker3	474	2	1_0_t474	0
6476	2	round1_batch0_worker3	475	2	1_0_t475	0
6477	2	round1_batch0_worker3	476	2	1_0_t476	0
6478	2	round1_batch0_worker3	477	2	1_0_t477	0
6479	2	round1_batch0_worker3	478	1	1_0_t478	0
6480	2	round1_batch0_worker3	479	0	1_0_t479	0
6481	2	round1_batch0_worker3	480	0	1_0_t480	0
6482	2	round1_batch0_worker3	481	0	1_0_t481	0
6483	2	round1_batch0_worker3	482	2	1_0_t482	0
6484	2	round1_batch0_worker3	483	0	1_0_t483	0
6485	2	round1_batch0_worker3	484	0	1_0_t484	0
6486	2	round1_batch0_worker3	485	0	1_0_t485	0
6487	2	round1_batch0_worker3	486	1	1_0_t486	0
6488	2	round1_batch0_worker3	487	2	1_0_t487	0
6489	2	round1_batch0_worker3	488	2	1_0_t488	0
6490	2	round1_batch0_worker3	489	2	1_0_t489	0
6491	2	round1_batch0_worker3	490	2	1_0_t490	0
6492	2	round1_batch0_worker3	491	2	1_0_t491	0
6493	2	round1_batch0_worker3	492	0	1_0_t492	0
6494	2	round1_batch0_worker3	493	0	1_0_t493	0
6495	2	round1_batch0_worker3	494	2	1_0_t494	0
6496	2	round1_batch0_worker3	495	1	1_0_t495	0
6497	2	round1_batch0_worker3	496	2	1_0_t496	0
6498	2	round1_batch0_worker3	497	0	1_0_t497	0
6499	2	round1_batch0_worker3	498	2	1_0_t498	0
6500	2	round1_batch0_worker3	499	2	1_0_t499	0
6501	2	round1_batch0_worker3	500	0	1_0_t500	0
6502	2	round1_batch0_worker3	501	2	1_0_t501	0
6503	2	round1_batch0_worker3	502	2	1_0_t502	0
6504	2	round1_batch0_worker3	503	0	1_0_t503	0
6505	2	round1_batch0_worker3	504	2	1_0_t504	0
6506	2	round1_batch0_worker3	505	2	1_0_t505	0
6507	2	round1_batch0_worker3	506	2	1_0_t506	0
6508	2	round1_batch0_worker3	507	2	1_0_t507	0
6509	2	round1_batch0_worker3	508	2	1_0_t508	0
6510	2	round1_batch0_worker3	509	2	1_0_t509	0
6511	2	round1_batch0_worker3	510	2	1_0_t510	0
6512	2	round1_batch0_worker3	511	2	1_0_t511	0
6513	2	round1_batch0_worker3	512	0	1_0_t512	0
6514	2	round1_batch0_worker3	513	2	1_0_t513	0
6515	2	round1_batch0_worker3	514	2	1_0_t514	0
6516	2	round1_batch0_worker3	515	0	1_0_t515	0
6517	2	round1_batch0_worker3	516	2	1_0_t516	0
6518	2	round1_batch0_worker3	517	0	1_0_t517	0
6519	2	round1_batch0_worker3	518	0	1_0_t518	0
6520	2	round1_batch0_worker3	519	2	1_0_t519	0
6521	2	round1_batch0_worker3	520	2	1_0_t520	0
6522	2	round1_batch0_worker3	521	2	1_0_t521	0
6523	2	round1_batch0_worker3	522	2	1_0_t522	0
6524	2	round1_batch0_worker3	523	2	1_0_t523	0
6525	2	round1_batch0_worker3	524	2	1_0_t524	0
6526	2	round1_batch0_worker3	525	2	1_0_t525	0
6527	2	round1_batch0_worker3	526	2	1_0_t526	0
6528	2	round1_batch0_worker3	527	2	1_0_t527	0
6529	2	round1_batch0_worker3	528	2	1_0_t528	0
6530	2	round1_batch0_worker3	529	2	1_0_t529	0
6531	2	round1_batch0_worker3	530	2	1_0_t530	0
6532	2	round1_batch0_worker3	531	0	1_0_t531	0
6533	2	round1_batch0_worker3	532	2	1_0_t532	0
6534	2	round1_batch0_worker3	533	2	1_0_t533	0
6535	2	round1_batch0_worker3	534	1	1_0_t534	0
6536	2	round1_batch0_worker3	535	0	1_0_t535	0
6537	2	round1_batch0_worker3	536	2	1_0_t536	0
6538	2	round1_batch0_worker3	537	0	1_0_t537	0
6539	2	round1_batch0_worker3	538	0	1_0_t538	0
6540	2	round1_batch0_worker3	539	2	1_0_t539	0
6541	2	round1_batch0_worker3	540	0	1_0_t540	0
6542	2	round1_batch0_worker3	541	2	1_0_t541	0
6543	2	round1_batch0_worker3	542	0	1_0_t542	0
6544	2	round1_batch0_worker3	543	0	1_0_t543	0
6545	2	round1_batch0_worker3	544	0	1_0_t544	0
6546	2	round1_batch0_worker3	545	0	1_0_t545	0
6547	2	round1_batch0_worker3	546	0	1_0_t546	0
6548	2	round1_batch0_worker3	547	0	1_0_t547	0
6549	2	round1_batch0_worker3	548	2	1_0_t548	0
6550	2	round1_batch0_worker3	549	0	1_0_t549	0
6551	2	round1_batch0_worker3	550	0	1_0_t550	0
6552	2	round1_batch0_worker3	551	2	1_0_t551	0
6553	2	round1_batch0_worker3	552	1	1_0_t552	0
6554	2	round1_batch0_worker3	553	2	1_0_t553	0
6555	2	round1_batch0_worker3	554	2	1_0_t554	0
6556	2	round1_batch0_worker3	555	0	1_0_t555	0
6557	2	round1_batch0_worker3	556	2	1_0_t556	0
6558	2	round1_batch0_worker3	557	0	1_0_t557	0
6559	2	round1_batch0_worker3	558	0	1_0_t558	0
6560	2	round1_batch0_worker3	559	2	1_0_t559	0
6561	2	round1_batch0_worker3	560	2	1_0_t560	0
6562	2	round1_batch0_worker3	561	2	1_0_t561	0
6563	2	round1_batch0_worker3	562	0	1_0_t562	0
6564	2	round1_batch0_worker3	563	2	1_0_t563	0
6565	2	round1_batch0_worker3	564	2	1_0_t564	0
6566	2	round1_batch0_worker3	565	0	1_0_t565	0
6567	2	round1_batch0_worker3	566	0	1_0_t566	0
6568	2	round1_batch0_worker3	567	2	1_0_t567	0
6569	2	round1_batch0_worker3	568	2	1_0_t568	0
6570	2	round1_batch0_worker3	569	2	1_0_t569	0
6571	2	round1_batch0_worker3	570	2	1_0_t570	0
6572	2	round1_batch0_worker3	571	2	1_0_t571	0
6573	2	round1_batch0_worker3	572	2	1_0_t572	0
6574	2	round1_batch0_worker3	573	2	1_0_t573	0
6575	2	round1_batch0_worker3	574	2	1_0_t574	0
6576	2	round1_batch0_worker3	575	2	1_0_t575	0
6577	2	round1_batch0_worker3	576	0	1_0_t576	0
6578	2	round1_batch0_worker3	577	0	1_0_t577	0
6579	2	round1_batch0_worker3	578	0	1_0_t578	0
6580	2	round1_batch0_worker3	579	2	1_0_t579	0
6581	2	round1_batch0_worker3	580	0	1_0_t580	0
6582	2	round1_batch0_worker3	581	2	1_0_t581	0
6583	2	round1_batch0_worker3	582	2	1_0_t582	0
6584	2	round1_batch0_worker3	583	0	1_0_t583	0
6585	2	round1_batch0_worker3	584	0	1_0_t584	0
6586	2	round1_batch0_worker3	585	0	1_0_t585	0
6587	2	round1_batch0_worker3	586	2	1_0_t586	0
6588	2	round1_batch0_worker3	587	2	1_0_t587	0
6589	2	round1_batch0_worker3	588	2	1_0_t588	0
6590	2	round1_batch0_worker3	589	2	1_0_t589	0
6591	2	round1_batch0_worker3	590	0	1_0_t590	0
6592	2	round1_batch0_worker3	591	2	1_0_t591	0
6593	2	round1_batch0_worker3	592	2	1_0_t592	0
6594	2	round1_batch0_worker3	593	2	1_0_t593	0
6595	2	round1_batch0_worker3	594	2	1_0_t594	0
6596	2	round1_batch0_worker3	595	2	1_0_t595	0
6597	2	round1_batch0_worker3	596	0	1_0_t596	0
6598	2	round1_batch0_worker3	597	2	1_0_t597	0
6599	2	round1_batch0_worker3	598	2	1_0_t598	0
6600	2	round1_batch0_worker3	599	2	1_0_t599	0
6601	2	round1_batch0_worker3	600	2	1_0_t600	0
6602	2	round1_batch0_worker3	601	0	1_0_t601	0
6603	2	round1_batch0_worker3	602	0	1_0_t602	0
6604	2	round1_batch0_worker3	603	0	1_0_t603	0
6605	2	round1_batch0_worker3	604	0	1_0_t604	0
6606	2	round1_batch0_worker3	605	2	1_0_t605	0
6607	2	round1_batch0_worker3	606	2	1_0_t606	0
6608	2	round1_batch0_worker3	607	2	1_0_t607	0
6609	2	round1_batch0_worker3	608	2	1_0_t608	0
6610	2	round1_batch0_worker3	609	0	1_0_t609	0
6611	2	round1_batch0_worker3	610	2	1_0_t610	0
6612	2	round1_batch0_worker3	611	0	1_0_t611	0
6613	2	round1_batch0_worker3	612	0	1_0_t612	0
6614	2	round1_batch0_worker3	613	2	1_0_t613	0
6615	2	round1_batch0_worker3	614	2	1_0_t614	0
6616	2	round1_batch0_worker3	615	2	1_0_t615	0
6617	2	round1_batch0_worker3	616	0	1_0_t616	0
6618	2	round1_batch0_worker3	617	2	1_0_t617	0
6619	2	round1_batch0_worker3	618	0	1_0_t618	0
6620	2	round1_batch0_worker3	619	2	1_0_t619	0
6621	2	round1_batch0_worker3	620	2	1_0_t620	0
6622	2	round1_batch0_worker3	621	0	1_0_t621	0
6623	2	round1_batch0_worker3	622	2	1_0_t622	0
6624	2	round1_batch0_worker3	623	2	1_0_t623	0
6625	2	round1_batch0_worker3	624	0	1_0_t624	0
6626	2	round1_batch0_worker3	625	2	1_0_t625	0
6627	2	round1_batch0_worker3	626	0	1_0_t626	0
6628	2	round1_batch0_worker3	627	2	1_0_t627	0
6629	2	round1_batch0_worker3	628	2	1_0_t628	0
6630	2	round1_batch0_worker3	629	0	1_0_t629	0
6631	2	round1_batch0_worker3	630	2	1_0_t630	0
6632	2	round1_batch0_worker3	631	2	1_0_t631	0
6633	2	round1_batch0_worker3	632	0	1_0_t632	0
6634	2	round1_batch0_worker3	633	0	1_0_t633	0
6635	2	round1_batch0_worker3	634	0	1_0_t634	0
6636	2	round1_batch0_worker3	635	2	1_0_t635	0
6637	2	round1_batch0_worker3	636	2	1_0_t636	0
6638	2	round1_batch0_worker3	637	2	1_0_t637	0
6639	2	round1_batch0_worker3	638	2	1_0_t638	0
6640	2	round1_batch0_worker3	639	2	1_0_t639	0
6641	2	round1_batch0_worker3	640	2	1_0_t640	0
6642	2	round1_batch0_worker3	641	2	1_0_t641	0
6643	2	round1_batch0_worker3	642	0	1_0_t642	0
6644	2	round1_batch0_worker3	643	0	1_0_t643	0
6645	2	round1_batch0_worker3	644	0	1_0_t644	0
6646	2	round1_batch0_worker3	645	2	1_0_t645	0
6647	2	round1_batch0_worker3	646	1	1_0_t646	0
6648	2	round1_batch0_worker3	647	0	1_0_t647	0
6649	2	round1_batch0_worker3	648	2	1_0_t648	0
6650	2	round1_batch0_worker3	649	0	1_0_t649	0
6651	2	round1_batch0_worker3	650	2	1_0_t650	0
6652	2	round1_batch0_worker3	651	2	1_0_t651	0
6653	2	round1_batch0_worker3	652	2	1_0_t652	0
6654	2	round1_batch0_worker3	653	0	1_0_t653	0
6655	2	round1_batch0_worker3	654	0	1_0_t654	0
6656	2	round1_batch0_worker3	655	0	1_0_t655	0
6657	2	round1_batch0_worker3	656	2	1_0_t656	0
6658	2	round1_batch0_worker3	657	2	1_0_t657	0
6659	2	round1_batch0_worker3	658	2	1_0_t658	0
6660	2	round1_batch0_worker3	659	2	1_0_t659	0
6661	2	round1_batch0_worker3	660	2	1_0_t660	0
6662	2	round1_batch0_worker3	661	2	1_0_t661	0
6663	2	round1_batch0_worker3	662	2	1_0_t662	0
6664	2	round1_batch0_worker3	663	2	1_0_t663	0
6665	2	round1_batch0_worker3	664	2	1_0_t664	0
6666	2	round1_batch0_worker3	665	2	1_0_t665	0
6667	2	round1_batch0_worker3	666	2	1_0_t666	0
6668	2	round1_batch0_worker3	667	2	1_0_t667	0
6669	2	round1_batch0_worker3	668	1	1_0_t668	0
6670	2	round1_batch0_worker3	669	2	1_0_t669	0
6671	2	round1_batch0_worker3	670	2	1_0_t670	0
6672	2	round1_batch0_worker3	671	2	1_0_t671	0
6673	2	round1_batch0_worker3	672	2	1_0_t672	0
6674	2	round1_batch0_worker3	673	0	1_0_t673	0
6675	2	round1_batch0_worker3	674	2	1_0_t674	0
6676	2	round1_batch0_worker3	675	2	1_0_t675	0
6677	2	round1_batch0_worker3	676	2	1_0_t676	0
6678	2	round1_batch0_worker3	677	2	1_0_t677	0
6679	2	round1_batch0_worker3	678	2	1_0_t678	0
6680	2	round1_batch0_worker3	679	0	1_0_t679	0
6681	2	round1_batch0_worker3	680	2	1_0_t680	0
6682	2	round1_batch0_worker3	681	2	1_0_t681	0
